"incident_id","university_id","university","date","date_formatted","hours","minutes","am_pm","unix","iso","timestamp","time","report_text","incident_category","incident_classification"
"6448040e0e333d002799f8f5","5b4bd8b32d7f5f28788b1771","University of California Los Angeles","04/24/2023","04/24/2023","12","00","AM",1682294400000,"2023-04-24T00:00:00.000Z","04/24/2023 12:00 am",720,"<p>The SJP ""Education Committee"" compiled a ""Palestine Resource List"" of ""recommended material,"" which included propaganda literature from terrorist-group PFLP  [1], as well as links to literature demonizing Israel as engaging in ""apartheid"" and ""purple-washing"" and recommending the film ""Gaza Fights for Freedom,"" which condones terrorism [2].","ANTISEMITIC EXPRESSION","DEMONIZATION, CONDONING TERRORISM"
"6448046b098eb7002939a8b8","5b4bd8b32d7f5f28788b17ab","University of Massachusetts Amherst","04/24/2023","04/24/2023","12","00","AM",1682294400000,"2023-04-24T00:00:00.000Z","04/24/2023 12:00 am",720,"<p>SJP held ""Israeli Apartheid Week: People Against Apartheid""[1], which included the event ""Naila and the Uprising"" and was advertised as ""a story about women, resistance and apartheid in Palestine"" [2].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"64480608e107010029d3ffa2","5b4bd8b02d7f5f28788b1617","CUNY Hunter College","04/24/2023","04/24/2023","12","00","AM",1682294400000,"2023-04-24T00:00:00.000Z","04/24/2023 12:00 am",720,"<p>Palestine Solidarity Alliance announced [1] their endorsement of Bassrou Juwara for USG President 2023-2024, stating: ""Candidate Bassrou Juwara is against zionist repression on campus and promises to uphold the Palestinian voice in leadership"" and ""We believe that he will be an excellent advocate for our cause, supporting our fight against Zionism and keeping Hunter a safe and inclusive community for Palestinians"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"6446bd9512dbff0025c6c653","5b4bd8b12d7f5f28788b16b5","Massachusetts Institute of Technology","04/23/2023","04/23/2023","12","00","AM",1.682208e+12,"2023-04-23T00:00:00.000Z","04/23/2023 12:00 am",720,"<p>MIT Coalition Against Apartheid released a statement urging MIT community members to ""not attend the Krese celebration for the so called 'Israeli Independence Day' that celebrates the ethnic cleansing and massacring of Palestinians in the 1948 Nakba [1].","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DEMONIZATION"
"644aab08cb1f690028dc3109","5ba93785d8f4da5b351eb194","Davidson College","04/22/2023","04/22/2023","12","00","AM",1682121600000,"2023-04-22T00:00:00.000Z","04/22/2023 12:00 am",720,"<p>Racist and antisemitic graffiti appeared on an outdoor blackboard [1].","ANTISEMITIC EXPRESSION","HISTORICAL"
"647e218a2516080028de2696","5b4bd8b02d7f5f28788b15ed","Claremont Colleges - Pomona","04/22/2023","04/22/2023","12","00","AM",1682121600000,"2023-04-22T00:00:00.000Z","04/22/2023 12:00 am",720,"<p>After a Jewish pro-Israel club on campus posted a flyer on Instagram about an Israeli Independence Day Event, a student reportedly reposted it with a comment directed toward students affiliated with the club that accused anyone celebrating Israel's Independence Day of celebrating genocide, rape, and murder and finished the post stating, ""Have you no shame, you bloodthirsty baby killers"" [1].","TARGETING JEWISH STUDENTS AND STAFF","DENIGRATION, BULLYING, DEMONIZATION"
"6446c35bc81c700027e4ef3b","5b4bd8b42d7f5f28788b180f","Vassar College","04/21/2023","04/21/2023","12","00","AM",1682035200000,"2023-04-21T00:00:00.000Z","04/21/2023 12:00 am",720,"<p>SJP held a ""Teach-in"" titled ""BDS and BDS at Vassar: What is it - Come learn""[1].","BDS ACTIVITY","BDS EVENT"
"6446c3c214e9760027d198ad","5b4bd8b32d7f5f28788b17e5","University of San Diego","04/21/2023","04/21/2023","12","00","AM",1682035200000,"2023-04-21T00:00:00.000Z","04/21/2023 12:00 am",720,"<p>Palestine Solidarity Committee at USD held the event ""Apartheid and Human Rights in Palestine: A Panel Discussion featuring Omar Shakir and Michael Lynk,"" with sponsorship from the Islamic Center of San Diego, which was advertised as a discussion involving ""the apartheid framework and human rights, water injustice in Palestine, and institutional and international responsibility""[1] <a href=""https://www.","ANTISEMITIC EXPRESSION","DEMONIZATION"
"645bfec41c6491002538caf3","5b4bd8b32d7f5f28788b177b","University of California Santa Cruz","04/21/2023","04/21/2023","12","00","AM",1682035200000,"2023-04-21T00:00:00.000Z","04/21/2023 12:00 am",720,"<p>Swastikas were reportedly found on the side of a building on campus and on a whiteboard in a common room of a dorm area, and a Jewish student alleged, ""Most of the swastikas that we see drawn are on whiteboards on the doors of Jewish students [but] nobody reports it because it happens all the time or it’s downplayed"" [1].","TARGETING JEWISH STUDENTS AND STAFF","GENOCIDAL EXPRESSION, HISTORICAL"
"6442ca3298abc00027349662","5b4bd8b42d7f5f28788b180d","Vanderbilt University","04/20/2023","04/20/2023","12","00","AM",1681948800000,"2023-04-20T00:00:00.000Z","04/20/2023 12:00 am",720,"<p>An article in the <em>Vanderbilt Hustler</em> titled ""'Liberation, justice and freedom': Vanderbilt students attend rally for Palestine at statehouse"" quoted a Dores in Solidarity member, who  stated, ""At a time when the Israeli apartheid regime is increasing their fascist violence on Palestinians, it is encouraging to see the Nashville community respond in solidarity""[1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"6445b4c84b2c9f0028bad268","5b4bd8b02d7f5f28788b1627","Dartmouth College","04/20/2023","04/20/2023","12","00","AM",1681948800000,"2023-04-20T00:00:00.000Z","04/20/2023 12:00 am",720,"<p>A swastika was found etched into the dirt on the side of the Green [1].","TARGETING JEWISH STUDENTS AND STAFF","GENOCIDAL EXPRESSION, HISTORICAL"
"6445fa4ddd34c8002ae1c7ae","5b4bd8b22d7f5f28788b16d3","New York University","04/20/2023","04/20/2023","12","00","AM",1681948800000,"2023-04-20T00:00:00.000Z","04/20/2023 12:00 am",720,"<p>As part of Law SJP's campaign to de-platform Zionists [1-2], ""Zionists Not Welcome"" was chalked outside the lecture titled ""Antisemitism: An Assault on Human Rights and Our Shared Humanity"" [3] by protestors who walked out during the talk to shouts of ""occupation is a crime"" and ""Palestine will be free"" [4].","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, BULLYING, DEMONIZATION"
"6446c215b86f680029070af5","5b4bd8b32d7f5f28788b1761","Tufts University","04/20/2023","04/20/2023","12","00","AM",1681948800000,"2023-04-20T00:00:00.000Z","04/20/2023 12:00 am",720,"<p>Tufts SJP held ""Israeli Apartheid Week,"" which included an ""Apartheid Wall Creative Action"" [1], where the apartheid wall contained a panel stating, ""Zionist Tactics Were Used to Kill Eric Gardner, George Floyd, Tyre Nichols [and more]"" and contained the image of a pig behind bars, as well as a panel stating ""Glory to Our Martyrs""[2].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"6446c3140bb272001d75c849","5b4bd8b22d7f5f28788b16d3","New York University","04/20/2023","04/20/2023","12","00","AM",1681948800000,"2023-04-20T00:00:00.000Z","04/20/2023 12:00 am",720,"<p>SJP Law held the event titled ""Teach-In: Combatting Institutional Zionism at NYU"" [1-2], whose advertisement stated that participants would ""discuss NYU's platforming of Zionist speakers, the narratives promoted by the Law School Dean's event, and alternative approaches to fostering solidarity aimed at liberation for all,"" and that ""[s]tudent activists and community organizers from organizations including the Drop the ADL campaign and the Palestinian Youth Movement will join together to analyze how Zionism weaponizes antisemitism against Palestinians and their allies, how this in turn undermines the fight against antisemitism, and how Palestinian liberation is inextricable from our vision of a more just future for everyone"" [1].","TARGETING JEWISH STUDENTS AND STAFF","DEMONIZATION, SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY"
"644ee0e39883090028363c7e","5b4bd8b32d7f5f28788b177b","University of California Santa Cruz","04/20/2023","04/20/2023","12","00","AM",1681948800000,"2023-04-20T00:00:00.000Z","04/20/2023 12:00 am",720,"<p>According to an email to the campus community sent out by the Vice Chancellor for Student Affairs and Success, ""A group of students reportedly gathered to celebrate Adolf Hitler’s birthday which included singing happy birthday and eating cakes adorned with hateful and horrific symbols"" [1].","TARGETING JEWISH STUDENTS AND STAFF","GENOCIDAL EXPRESSION, HISTORICAL"
"644021f216e68f00299158a0","5b4bd8b22d7f5f28788b1703","Rice University","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p><em>The Rice Thresher</em> published an article titled ""Baker Institute must cancel ‘Israel at 75’ conference,"" which called for canceling the Israel conference, stating, ""We must refuse to allow the normalization of colonialism and apartheid on our campus,"" and demonized Israel throughout [1].","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DEMONIZATION, BULLYING, DENIGRATION"
"644030e8c358f0002831dc15","5b4bd8b42d7f5f28788b1825","Western Washington University","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p>The Arab Student Association released a statement that denigrated Hillel and a Jewish campus group for supporting Israel and denouncing antisemitism, called for the removal of the Ethnic Student Center (ESC) program manager and club advisor for saying that she would label as antisemitic any effort to block the Jewish Student Union from joining ESC, and claimed the ESC isn't supporting Palestinians by supporting the Jewish groups who are ""denying the oppression Palestinians are facing [including 'ethnic cleansing' and 'apartheid'] as it is supposed to be ""anti-colonial and anti-racist"" [1].","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, BULLYING, DEMONIZATION, DENIGRATION"
"6440383660a74400260acb82","61af9bdcfb80f3001e4b3601","John Carroll University","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p>SJP released a statement urging the John Carroll Boler College of Business to ""reconsider"" the program's study abroad trip to Israel that was signed by Philip Metres, Professor of English and Director of the Peace, Justice And Human Rights Program, along with seven student groups[1].","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DEMONIZATION, DENYING JEWS SELF-DETERMINATION, CALLS FOR BDS"
"6441634a50bc5f00283d3ffc","5b4bd8b22d7f5f28788b16d3","New York University","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p>Law SJP organized [1] an open letter [2] addressed to ""NYU Law and greater NYU Community"" that denounced the invitation of Michal Cotler-Wunsh for the event, ""Antisemitism: An Assault on Human Rights and Our Shared Humanity"", urged the Dean's Office to withdraw it's participation, called for students to boycott the event, demonized Israel and Zionism claiming, ""Zionism is an imperialist, settler colonial project which necessarily depends on the ethnic cleansing of Palestinians"" among other demonizing remarks and was advertised alongside messaging of ""Zionism out of NYU"".","TARGETING JEWISH STUDENTS AND STAFF","DENIGRATION, DENYING JEWS SELF-DETERMINATION, DEMONIZATION, SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, CALLS FOR BDS"
"644165b9558f680028767485","5b4bd8b22d7f5f28788b16d3","New York University","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p>Law SJP organized [1] an open letter [2] addressed to Dean McKenzie that demonized Israel and stated, ""We invite the Dean’s Office to demonstrate NYU Law’s continued commitment to respectful and responsible conduct by withdrawing your participation from this upcoming event [Antisemitism: An Assault on Human Rights and Our Shared Humanity with Michal Cotler-Wunsh], and claimed that ""[s]uch a speaker cannot be platformed in good conscience"".","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DEMONIZATION, DENIGRATION, CALLS FOR BDS"
"64416f2d4b8f2a00283333e8","5b4bd8b02d7f5f28788b1635","Drew University","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p>SJP, with assistance from the Racial Justice Committee and the Drew Library, erected a book display in the library that had a large banner stating, ""Arab American Heritage Month featuring Israeli Apartheid Week,"" and a sign stating, ""Welcome to the Arab American Heritage Month and the Israeli Apartheid Week Display"" [1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"64418a37f672b90028ce5769","5b4bd8b32d7f5f28788b17f7","University of Texas Austin","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p>Palestine Solidarity Committee held an ""Israel Block Party Protest,"" whose advertisement stated, ""[W]e will make it clear that this 'celebration' of the state of apartheid israel [hosted by Texas Hillel] is only a celebration of the murder and ethnic cleansing of Palestinians from their homeland,"" ""Despite their attempts at displaying themselves as progressive and full of culture, we know that this is a lie"", ""In reality this is a facade to mask the racist ideologies israel [sic] was built on and the theft of Palestinian and Arab culture, AKA cultural genocide,"" ""We urge people to not fall for this propaganda and to take a stand against it"" and ""Join us in protest across Gregory Gym on Wednesday the 19th at noon""[1].","TARGETING JEWISH STUDENTS AND STAFF","BULLYING, DENIGRATION, DENYING JEWS SELF-DETERMINATION, DEMONIZATION"
"64418c89e2db24002923681c","60f1c0e943dae6001eb8b3b0","CUNY Borough of Manhattan Community College","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p>Students across the CUNY system posted comments [1] on an open letter of CUNY for Palestine concerning an anti-Zionist display on the BMCC campus [2], where the group advertised the comments under the banner  ""BMCC you can't hide, you're censoring genoicde"" and showcased comments such as: ""For a system such as CUNY to support zionism is not only a betrayal of its many Palestinian students, but of all of its students that stand for social justice and equality for all [from a CUNY School of Law student],"" ""I guess that these despicable zionist tactics never change,"" ""It's a shame that these educational institutions continue to bow to the bullying of zionists,"" ""The shame of bowing to zionist bullying is eternal and nothing can wash it unless CUNY changes course and does the honorable thing and support the Palestinians in their fight for freedom and self determination [from a Brooklyn college student],"" ""CUNY should stand with Palestine because CUNY should ALWAYS stand against genocidal violence, military occupation and settler- colonial erasure,"" and ""As CUNY students and teachers we demand our administration stop 'building bridges' with a state that indiscriminately murders, imprisons and abuses those that it colonizes [from a student/adjunct instructor at the Graduate center/Lehman College]"" [1].","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DENIGRATION, DEMONIZATION"
"644975c9cd32e8001d54cb68","5b4bd8b22d7f5f28788b1733","Stanford University","04/19/2023","04/19/2023","12","00","AM",1681862400000,"2023-04-19T00:00:00.000Z","04/19/2023 12:00 am",720,"<p>A swastika was found carved into a door of a restroom stall on the 3rd floor of the History Corner [1].","TARGETING JEWISH STUDENTS AND STAFF","GENOCIDAL EXPRESSION, HISTORICAL"
"6440315fa5f9850027c0ed24","5b4bd8b32d7f5f28788b176f","University of California Irvine","04/18/2023","04/18/2023","12","00","AM",1.681776e+12,"2023-04-18T00:00:00.000Z","04/18/2023 12:00 am",720,"<p>MEChA, Anakbayan, and SJP held a divestment event which was advertised with claims that ""the University of California has a $168 billion endowment of which they invest millions into companies that research and manufacture weapons, benefiting from war and occupation — the Thirty Meter Telescope on Mauna Kea, racist policing in Orange County, occupation of Palestine and the Philippines as some examples"" and ""Rather than using this money to invest in our education, workers wages, housing, and our campus in general, they use it to supply war and fund Zionist programs at UCI""[1].","ANTISEMITIC EXPRESSION","BDS EVENT"
"64403216968bc0002850fe19","5b4bd8b12d7f5f28788b165d","George Mason University","04/18/2023","04/18/2023","12","00","AM",1.681776e+12,"2023-04-18T00:00:00.000Z","04/18/2023 12:00 am",720,"<p>SJP held the demonizing event ""Israeli Greenwashing""[1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"6440325caa4346002903004c","5b4bd8b42d7f5f28788b1825","Western Washington University","04/18/2023","04/18/2023","12","00","AM",1.681776e+12,"2023-04-18T00:00:00.000Z","04/18/2023 12:00 am",720,"<p>The Arab Student Association held the demonizing event ""Planning Israeli Apartheid Week""[1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"644032bacc442200281bb0cd","5b4bd8b32d7f5f28788b1761","Tufts University","04/18/2023","04/18/2023","12","00","AM",1.681776e+12,"2023-04-18T00:00:00.000Z","04/18/2023 12:00 am",720,"<p>Able Tufts and SJP held the event, ""Disability Justice and Palestine with Dr Lara Sheehi and Dr Laura Jaffee,"" whose advertisement stated, ""This is a part of Tufts SJP’s Israeli Apartheid Week (IAW)"" and ""This is a week dedicated to uplifting Palestinian struggle to end Isreal's [sic] brutal system of apartheid, settler-colonialism and ethnic cleansing""[1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"644033fa8557bf002854ca32","5b4bd8b42d7f5f28788b1805","University of Wisconsin, Madison","04/18/2023","04/18/2023","12","00","AM",1.681776e+12,"2023-04-18T00:00:00.000Z","04/18/2023 12:00 am",720,"<p>SJP held ""Justice for Palestine Week,"" which was advertised as ""raising awareness about Israel's ongoing regime of occupation, settler occupation, and apartheid"" and included a ""Mock Apartheid Wall Display,"" which had panels accusing Israel of apartheid and claiming the founders of Israel were ""founders of genocide"" [1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"64403a756ede0600292072c2","60f1c0e943dae6001eb8b3b0","CUNY Borough of Manhattan Community College","04/18/2023","04/18/2023","12","00","AM",1.681776e+12,"2023-04-18T00:00:00.000Z","04/18/2023 12:00 am",720,"<p>CUNY for Palestine called [1] on ""those in solidarity against academic repression and Zionism"" to use an email template addressed to BMCC and CUNY administrators that demonized Israel, claiming, ""The CUNY community stands in solidarity with the SJEC [Social Justice & Equity Centers] and their efforts to educate the BMCC community on the ongoing settler colonial occupation, apartheid, and the ethnic cleansing of the Indigenous people of Palestine,"" ""BMCC allowing anti-Palestinian propagandists to influence educational spaces and shut down the educational event series is a clear violation of CUNY’s Henderson rules,"" ""We call on BMCC to not only condemn these attacks and reconsider their decision, but to also take proper steps of accountability with the SJEC members harmed and CUNY’s greater Palestinian community,"" ""We must end the era of empty promises and lip service as well as CUNY’s ongoing complicity in the occupation of Palestine"" [2].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"64403c9175388700299def6f","60f1c0e943dae6001eb8b3b0","CUNY Borough of Manhattan Community College","04/18/2023","04/18/2023","12","00","AM",1.681776e+12,"2023-04-18T00:00:00.000Z","04/18/2023 12:00 am",720,"<p>Reclaim the Commons recreated an anti-Zionist display titled ""Visual Timeline of Occupied Palestinian Land"" that had been removed, which contained a demonizing flyer [1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"6446f136ba307d002916c1b2","60f1c0e943dae6001eb8b3b0","CUNY Borough of Manhattan Community College","04/18/2023","04/18/2023","12","00","AM",1.681776e+12,"2023-04-18T00:00:00.000Z","04/18/2023 12:00 am",720,"<p>CUNY 4 Palestine encouraged community members to ""Take Part in Palestine Education Week,"" which included publishing a ""Palestine Education Week Toolkit"" [1] that demonized Israel throughout and called on students, student clubs, and organizations to engage in an email campaign to the CUNY administration demanding that the school apologize for closing a display hosted by the Social Justice & Equity Centers (SJEC) that demonized Israel, stating, ""The CUNY community stands in solidarity with the SJEC and their efforts to educate the BMCC community on the ongoing settler colonial occupation, apartheid, and the ethnic cleansing of the Indigenous people of Palestine"" [2].","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DENIGRATION, DEMONIZATION"
"643f00b689c9af00273994bf","60f1c0e943dae6001eb8b3b0","CUNY Borough of Manhattan Community College","04/17/2023","04/17/2023","12","00","AM",1681689600000,"2023-04-17T00:00:00.000Z","04/17/2023 12:00 am",720,"<p>CUNY for Palestine released [1] a statement [2] for community members across CUNY and supporters to sign titled ""In Response to Academic Repression Regarding Palestine at CUNY,"" which denigrated campus Zionists and demonized Israel.","TARGETING JEWISH STUDENTS AND STAFF","DENIGRATION, DEMONIZATION"
"643f01a3a1a229002ad88fc6","5b4bd8b32d7f5f28788b1791","University of Georgia","04/17/2023","04/17/2023","12","00","AM",1681689600000,"2023-04-17T00:00:00.000Z","04/17/2023 12:00 am",720,"<p>SJP held a screening of ""Farha,"" which the group advertised as showing ""the displacement and ethnic cleansing of Palestinians from their historic homeland, which began in 1948, and continues to this day"" [1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"6446a7bf1d254300285196d7","5b4bd8b22d7f5f28788b16d3","New York University","04/17/2023","04/17/2023","12","00","AM",1681689600000,"2023-04-17T00:00:00.000Z","04/17/2023 12:00 am",720,"<p>Jewish Law Students for a Free Palestine published [1] a letter [2] to ""the NYU Law and Broader Community"" that called to de-platform Zionists and for the Dean's office to withdraw their participation from the event ""Antisemitism: An Assault on Human Rights and Our Shared Humanity"".","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DEMONIZATION"
"64497092409543002673c296","5b4bd8b32d7f5f28788b1769","University of California Berkeley","04/17/2023","04/17/2023","12","00","AM",1681689600000,"2023-04-17T00:00:00.000Z","04/17/2023 12:00 am",720,"<p>On Yom Hashoah, a man held a sign at the entrance to campus showing a swastika equaling the Star of David [1].","ANTISEMITIC EXPRESSION","HISTORICAL, GENOCIDAL EXPRESSION"
"6449758ff88db300274cd666","5b4bd8b22d7f5f28788b1733","Stanford University","04/17/2023","04/17/2023","12","00","AM",1681689600000,"2023-04-17T00:00:00.000Z","04/17/2023 12:00 am",720,"<p>A swastika was found carved into a metal panel of a men's restroom stall located in the History Corner, marking the fourth time a swastika was found in this same location [1].","TARGETING JEWISH STUDENTS AND STAFF","GENOCIDAL EXPRESSION, HISTORICAL"
"643d7b172a2c2b002a2e8abf","5b4bd8b02d7f5f28788b1603","Columbia University/Barnard College","04/16/2023","04/16/2023","12","00","AM",1681603200000,"2023-04-16T00:00:00.000Z","04/16/2023 12:00 am",720,"<p>Columbia Law Students for Palestine released a letter [1] titled ""Speaker Watch: The Academic Engagement Network’s Speaking Tour ft Michal Cotler-Wunsh,"" which demonized Israel along with accompanying material [2] promoting the letter which demonized Zionism as ""a destructive political ideology"" and stated, ""Racist defenses of ethnic cleansing have no place on our campus"".","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DENIGRATION, DENYING JEWS SELF-DETERMINATION, DEMONIZATION, CALLS FOR BDS"
"643d7c3515d9430028169ce4","5b4bd8b22d7f5f28788b1717","San Francisco State University","04/16/2023","04/16/2023","12","00","AM",1681603200000,"2023-04-16T00:00:00.000Z","04/16/2023 12:00 am",720,"<p>AMED Studies at SFSU released a statement on the department's Facebook [1] and Instagram [2] pages that included the following demonizing statements: ""Today is Palestinian Prisoner’s Day, a day to honor Palestinians held in Israeli occupation prisons"", ""The systematic targeting of Palestinians mirrors other forms of settler colonial violence across the world, from Kashmir to Turtle Island, reminding us that solidarity is the strongest tool for change,"" and ""Our visit to Palestine [in 2016] made clear that incarceration is a central feature of the ongoing Zionist settler-colonial project"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"646506d536ef9800275fcd74","5b4bd8b22d7f5f28788b16d3","New York University","04/16/2023","04/16/2023","12","00","AM",1681603200000,"2023-04-16T00:00:00.000Z","04/16/2023 12:00 am",720,"<p>The campaign orchestrated by campus anti-Zionist groups called ""Shut It Down NYU"" released a ""Call to Action,"" which called for ""campus-wide noncooperation with NYU Tel Aviv""[1].","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DEMONIZATION, CALLS FOR BDS"
"643d7f788ab0530029eae6f9","5b669900d952c20753eeb43e","University of Akron","04/15/2023","04/15/2023","12","00","AM",1681516800000,"2023-04-15T00:00:00.000Z","04/15/2023 12:00 am",720,"<p>SJP posted photos [1] of members of their group and Oberlin Students for a Free Palestine holding signs [2] at an off-campus rally [3] promoted by SJP, where the posters stated: ""Injustice is a threat to justice everywhere, free Palestine [with an image of Netanyahu with excrement on his head being flushed down the toilet],"" ""Globalize the Intifada,"" ""From the River to the Sea, Palestine will be Free,"" ""Resistance to Colonialism is a duty not a crime, free all Palestine,"" and ""Hands Off Al Aqsa"".","ANTISEMITIC EXPRESSION","DEMONIZATION, CONDONING TERRORISM"
"643da71ed17b3c0028d59bc8","5b4bd8b22d7f5f28788b16fd","Purdue University","04/15/2023","04/15/2023","12","00","AM",1681516800000,"2023-04-15T00:00:00.000Z","04/15/2023 12:00 am",720,"<p>SJP held the on-campus event ""Protest Israeli Apartheid"" [1], which included signs stating: ""From the River to the Sea, Palestine will be Free,"" ""Boycott Israel BDS,"" and ""Ethnic Cleansing, Colonial Occupation, Genocide, Call it what it is"" [2].","ANTISEMITIC EXPRESSION","DEMONIZATION, CALLS FOR BDS"
"64398027eddcf700295b19ee","5b4bd8b02d7f5f28788b15eb","Claremont Colleges - Pitzer","04/14/2023","04/14/2023","12","00","AM",1681430400000,"2023-04-14T00:00:00.000Z","04/14/2023 12:00 am",720,"<p>An article in the <em>Student Life</em> titled ""Pitzer paints over pro-Palestinian artwork, messages on Free Wall"" quoted Dan Segal, Pitzer Professor of Anthropology and History and supporter of SJP’s Suspend Haifa campaign, rebuffing Jewish student complaints that the statement ""From the River to the Sea, Palestine Will Be Free"" is antisemitic, stating: ""I told her the truth: that that claim about that expression is a common lie of Zionist propaganda, precisely to trick people like her into censoring pro-Palestinian speech"" and ""This new censorship by the Pitzer administration hardens that normalization of anti-Palestinian racism by this Pitzer administration"".","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DEMONIZATION"
"6439a38c56a2040029391e8a","5b4bd8b02d7f5f28788b15eb","Claremont Colleges - Pitzer","04/14/2023","04/14/2023","12","00","AM",1681430400000,"2023-04-14T00:00:00.000Z","04/14/2023 12:00 am",720,"<p>The <em>Student Life</em> published an op-ed by Pitzer Professor of Anthropology and Professor of History Daniel Segal titled ""In conflating anti-Zionism with anti-semitism, Pomona administrators cause several harms,"" which demonized Israel and the ADL [1].","ANTISEMITIC EXPRESSION","DEMONIZATION"
"643d7e0d93d0b20029c5c6e0","5b6627aa2d3d920bd798d0c3","CSU Sacramento","04/14/2023","04/14/2023","12","00","AM",1681430400000,"2023-04-14T00:00:00.000Z","04/14/2023 12:00 am",720,"<p>SJP at CSU Sacramento, which advertises itself as ""Hornets for Palestinian liberation - End the settler colonialist project,"" promoted an off-campus rally [1] which, at the rally itself, included signs stating, ""Resistance Until Return - CSUS Students for Justice in Palestine"" and ""Resistance is Justified when People are Occupied"" [2].","ANTISEMITIC EXPRESSION","DEMONIZATION, DENYING JEWS SELF-DETERMINATION"
"643d828ed8ac680028d05e37","5b4bd8b32d7f5f28788b1767","University of Arizona","04/14/2023","04/14/2023","12","00","AM",1681430400000,"2023-04-14T00:00:00.000Z","04/14/2023 12:00 am",720,"<p>SJP held an ""emergency protest"" [1] on campus that included signs [2] stating: ""F**k Zionist Whores,"" ""End Israeli Apartheid,"" ""F**k Zionism, F**k 'em,"" ""F**k Colonizers,"" ""Globalize the Intifada,"" ""Victory to the Palestinian Resistance,"" ""From the River to the Sea, Palestine Will be Free,"" and ""Freedom for Palestine, End Settler Colonialism"".","TARGETING JEWISH STUDENTS AND STAFF","DENIGRATION, DEMONIZATION, CONDONING TERRORISM"
"644974d615f41d00276224ab","5b4bd8b22d7f5f28788b1733","Stanford University","04/14/2023","04/14/2023","12","00","AM",1681430400000,"2023-04-14T00:00:00.000Z","04/14/2023 12:00 am",720,"<p>A swastika and the letters ""KKK"" were found carved into a metal panel of a men's restroom stall located in the History Corner of the Main Quad [1].","TARGETING JEWISH STUDENTS AND STAFF","GENOCIDAL EXPRESSION, HISTORICAL"
"64497521fbbb950028080e75","5b4bd8b22d7f5f28788b1733","Stanford University","04/14/2023","04/14/2023","12","00","AM",1681430400000,"2023-04-14T00:00:00.000Z","04/14/2023 12:00 am",720,"<p>A swastika was found carved in a men's restroom on the 1st floor of Lathrop Library [1].","TARGETING JEWISH STUDENTS AND STAFF","GENOCIDAL EXPRESSION, HISTORICAL"
